114.2098,15.5000,246.3487,0.0000,1.4364,0.0002,3.11,27.00,8,4.70
114.2148,15.5000,246.3480,0.0000,1.4364,0.0002,3.11,27.00,8,4.74
114.2189,15.5000,246.3475,0.0000,1.4364,0.0002,3.11,27.00,8,4.77
114.2221,15.5000,246.3470,0.0000,1.4364,0.0002,3.11,27.00,8,4.80
114.2247,15.5000,246.3467,0.0000,1.4364,0.0002,3.11,27.00,8,4.84
114.2268,15.5000,246.3464,0.0000,1.4364,0.0002,3.11,27.00,8,4.87
114.2284,15.5000,246.3462,0.0000,1.4364,0.0002,3.11,27.00,8,4.90
114.2298,15.5000,246.3460,0.0000,1.4564,0.0002,3.11,27.00,8,4.94
114.2308,15.5000,246.3458,0.0000,1.4762,0.0002,3.11,27.00,8,4.97
114.2317,15.5000,246.3457,0.0000,1.4962,0.0002,3.11,27.00,8,5.00
114.2324,15.5000,246.3456,0.0000,1.5162,0.0002,3.11,27.00,8,5.04
114.3886,15.5000,246.3339,0.0000,1.5357,-0.0006,3.13,27.00,8,5.07
114.6733,15.5000,246.3158,0.0000,1.5557,-0.0010,3.16,27.00,8,5.11
115.0610,15.5000,246.2956,0.0000,1.5757,-0.0016,3.20,27.00,8,5.14
115.5175,15.5000,246.2776,0.0000,1.5951,-0.0022,3.24,27.00,8,5.17
116.0517,15.5000,246.2635,0.0000,1.5951,-0.0028,3.30,27.00,8,5.21
116.6390,15.5000,246.2560,0.0000,1.5951,-0.0031,3.35,27.00,8,5.24
117.2446,15.5000,246.2541,0.0000,1.5951,-0.0032,3.41,27.00,8,5.27
117.9070,15.5000,246.2561,0.0000,1.5951,-0.0028,3.48,27.00,8,5.30
118.5744,15.5000,246.2615,0.0000,1.5951,-0.0020,3.55,27.00,8,5.34
119.2856,15.5000,246.2698,0.0000,1.5951,-0.0008,3.62,27.00,8,5.37
119.9874,15.5000,246.2799,0.0000,1.5951,0.0005,3.69,27.00,8,5.40
120.7300,15.5000,246.2921,0.0000,1.5951,0.0018,3.76,27.00,8,5.44
121.4795,15.5000,246.3058,0.0000,1.5951,0.0030,3.84,27.00,8,5.47
122.2426,15.5000,246.3206,0.0000,1.5951,0.0037,3.91,27.00,8,5.51
123.0130,15.5000,246.3364,0.0000,1.5951,0.0039,3.99,27.00,8,5.54
123.7830,15.5000,246.3528,0.0000,1.5951,0.0035,4.07,27.00,8,5.57
124.5400,15.5000,246.3694,0.0000,1.5951,0.0025,4.14,27.00,8,5.60
125.3246,15.5000,246.3869,0.0000,1.5951,0.0012,4.22,27.00,8,5.64
126.1122,15.5000,246.4049,0.0000,1.5951,-0.0003,4.30,27.00,8,5.67
126.9005,15.5000,246.4231,0.0000,1.5951,-0.0018,4.38,27.00,8,5.70
127.6805,15.5000,246.4413,0.0000,1.5951,-0.0030,4.46,27.00,8,5.74
128.4740,15.5000,246.4599,0.0000,1.5951,-0.0038,4.54,27.00,8,5.77
129.2688,15.5000,246.4788,0.0000,1.5951,-0.0040,4.62,27.00,8,5.81
130.0645,15.5000,246.4978,0.0000,1.5751,-0.0035,4.70,27.00,8,5.84
130.8314,15.5000,246.5161,0.0000,1.5559,-0.0025,4.77,27.00,8,5.87
131.6287,15.5000,246.5322,0.0000,1.5359,-0.0011,4.85,27.00,8,5.90
132.4136,15.5000,246.5425,0.0000,1.5162,0.0005,4.93,27.00,8,5.94
133.2117,15.5000,246.5454,0.0000,1.4962,0.0020,5.01,27.00,8,5.97
134.0075,15.5000,246.5390,0.0000,1.4763,0.0032,5.09,27.00,8,6.00
134.7858,15.5000,246.5224,0.0000,1.4568,0.0039,5.17,27.00,8,6.04
135.5836,15.5000,246.4940,0.0000,1.4368,0.0039,5.25,27.00,8,6.07
136.3808,15.5000,246.4531,0.0000,1.4168,0.0034,5.33,27.00,8,6.11
137.1772,15.5000,246.3989,0.0000,1.4168,0.0023,5.41,27.00,8,6.14
137.9407,15.5000,246.3338,0.0000,1.4168,0.0008,5.49,27.00,8,6.17
138.7298,15.5000,246.2559,0.0000,1.4168,-0.0007,5.56,27.00,8,6.21
139.5233,15.5000,246.1687,0.0000,1.4168,-0.0022,5.64,27.00,8,6.24
140.2898,15.5000,246.0775,0.0000,1.4168,-0.0033,5.72,27.00,8,6.27
141.0823,15.5000,245.9777,0.0000,1.4168,-0.0039,5.80,27.00,8,6.30
141.8679,15.5000,245.8742,0.0000,1.4168,-0.0039,5.88,27.00,8,6.34
142.6597,15.5000,245.7661,0.0000,1.4168,-0.0033,5.96,27.00,8,6.37
143.4336,15.5000,245.6577,0.0000,1.4168,-0.0021,6.04,27.00,8,6.41
144.2188,15.5000,245.5453,0.0000,1.4168,-0.0006,6.12,27.00,8,6.44
145.0092,15.5000,245.4302,0.0000,1.4168,0.0010,6.20,27.00,8,6.47
145.8002,15.5000,245.3136,0.0000,1.4168,0.0024,6.28,27.00,8,6.51
146.5912,15.5000,245.1957,0.0000,1.4168,0.0035,6.36,27.00,8,6.54
147.3627,15.5000,245.0797,0.0000,1.4168,0.0040,6.44,27.00,8,6.57
148.1492,15.5000,244.9608,0.0000,1.4168,0.0038,6.52,27.00,8,6.61
148.9400,15.5000,244.8406,0.0000,1.4168,0.0031,6.60,27.00,8,6.64
149.7205,15.5000,244.7214,0.0000,1.4168,0.0019,6.67,27.00,8,6.67
150.5002,15.5000,244.6020,0.0000,1.3971,0.0004,6.75,27.00,8,6.71
151.2908,15.5000,244.4805,0.0000,1.3771,-0.0012,6.83,27.00,8,6.74
152.0809,15.5000,244.3557,0.0000,1.3571,-0.0026,6.91,27.00,8,6.77
152.8538,15.5000,244.2278,0.0000,1.3375,-0.0036,6.99,27.00,8,6.81
153.6414,15.5000,244.0895,0.0000,1.3175,-0.0040,7.07,27.00,8,6.84
154.4272,15.5000,243.9418,0.0000,1.2975,-0.0038,7.15,27.00,8,6.89
155.2108,15.5000,243.7836,0.0000,1.2775,-0.0029,7.23,27.00,8,6.91
155.6560,15.5000,243.6869,0.0000,1.2775,-0.0015,7.28,27.00,8,6.94
156.4352,15.5000,243.5101,0.0000,1.2775,0.0000,7.36,27.00,8,6.97
157.1701,15.5000,243.3325,0.0000,1.2775,0.0016,7.43,27.00,8,7.01
157.9446,15.5000,243.1365,0.0000,1.2775,0.0029,7.51,27.00,8,7.04
158.6344,15.5000,242.9553,0.0000,1.2775,0.0038,7.58,27.00,8,7.08
159.3996,15.5000,242.7489,0.0000,1.2775,0.0040,7.66,27.00,8,7.11
160.1700,15.5000,242.5363,0.0000,1.2775,0.0036,7.74,27.00,8,7.14
160.8672,15.5000,242.3402,0.0000,1.2775,0.0026,7.82,27.00,8,7.17
161.6263,15.5000,242.1238,0.0000,1.2775,0.0012,7.89,27.00,8,7.21
162.3945,15.5000,241.9023,0.0000,1.2775,-0.0004,7.97,27.00,8,7.24
163.1623,15.5000,241.6788,0.0000,1.2775,-0.0019,8.05,27.00,8,7.27
163.9267,15.5000,241.4547,0.0000,1.2775,-0.0031,8.13,27.00,8,7.31
164.5240,15.9058,241.2291,0.0000,1.2775,0.0000,8.21,27.00,8,7.34
165.1566,16.2406,241.0018,0.0000,1.2775,0.0000,8.28,27.00,8,7.37
165.8158,16.4085,240.7737,0.0000,1.2775,0.0000,8.36,27.00,8,7.43
166.4963,16.4230,240.5450,0.0000,1.2775,0.0000,8.43,27.00,8,7.48
167.1939,16.2964,240.3157,0.0000,1.2775,0.0000,8.50,27.00,8,7.57
167.9051,16.0399,240.0861,0.0000,1.2775,0.0000,8.58,27.00,8,7.63
168.6273,16.0000,239.8561,0.0000,1.2775,0.0000,8.66,27.00,8,7.66
169.3581,16.0000,239.6258,0.0000,1.2975,0.0000,8.73,27.00,8,7.70
170.0960,16.0000,239.3953,0.0000,1.3175,0.0000,8.81,27.00,8,7.73
170.8287,16.0000,239.1713,0.0000,1.3372,0.0000,8.89,27.00,8,7.76
171.4365,16.0000,238.9913,0.0000,1.3534,0.0000,8.95,27.00,8,7.82
172.1913,16.0000,238.7751,0.0000,1.3534,0.0000,9.03,27.00,8,7.88
172.9514,16.0000,238.5676,0.0000,1.3534,0.0000,9.11,27.00,8,7.92
173.7157,16.0000,238.3671,0.0000,1.3534,0.0000,9.19,27.00,8,7.99
174.4834,16.0000,238.1721,0.0000,1.3534,0.0000,9.27,27.00,8,8.02
175.1958,16.0004,238.2124,0.0000,1.3534,0.0000,9.34,27.00,8,8.06
175.9220,16.0004,238.2500,0.0000,1.3534,0.0000,9.41,27.00,8,8.10
176.6592,16.0004,238.2455,0.0000,1.3534,0.0000,9.48,27.00,8,8.15
177.4052,16.0004,238.2075,0.0000,1.3534,0.0000,9.56,27.00,8,8.18
178.0979,16.0004,238.1477,0.0000,1.3534,0.0000,9.63,27.00,8,8.21
178.6769,16.0004,238.0829,0.0000,1.3534,0.0000,9.69,27.00,8,8.24
179.4386,16.0004,237.9847,0.0000,1.3534,0.0000,9.76,27.00,8,8.28
180.1598,16.0004,237.8782,0.0000,1.3534,0.0000,9.84,27.00,8,8.31
180.9284,16.0004,237.7539,0.0000,1.3534,0.0000,9.91,27.00,8,8.34
181.6289,16.0004,237.6322,0.0000,1.3534,0.0000,9.99,27.00,8,8.38
182.3843,16.0004,237.4945,0.0000,1.3534,0.0000,10.06,27.00,8,8.41
183.1581,16.0004,237.3475,0.0000,1.3534,0.0000,10.14,27.00,8,8.44
183.9337,16.0004,237.1953,0.0000,1.3534,0.0000,10.22,27.00,8,8.47
184.7037,16.0004,237.0404,0.0000,1.3534,0.0000,10.30,27.00,8,8.51
185.4814,15.9604,236.8808,0.0000,1.3534,0.0000,10.38,27.00,8,8.54
186.2125,15.8024,236.7286,0.0000,1.3346,0.0000,10.45,27.00,8,8.58
186.9914,15.6803,236.5645,0.0000,1.3146,0.0000,10.54,27.00,8,8.67
187.7702,15.6803,236.3957,0.0000,1.2946,0.0000,10.61,27.00,8,8.71
188.5479,15.6803,236.2202,0.0000,1.2746,0.0000,10.69,27.00,8,8.74
189.3119,15.6803,236.0390,0.0000,1.2549,0.0000,10.77,27.00,8,8.78
190.0859,15.6803,235.8452,0.0000,1.2349,0.0000,10.85,27.00,8,8.81
190.8457,15.6803,235.6435,0.0000,1.2152,0.0000,10.93,27.00,8,8.84
191.6138,15.6803,235.4271,0.0000,1.1952,0.0000,11.01,27.00,8,8.87
192.3754,15.6803,235.1992,0.0000,1.1753,0.0000,11.09,27.00,8,8.91
193.1359,15.6803,234.9575,0.0000,1.1553,0.0000,11.17,27.00,8,8.94
193.8409,15.6800,234.7197,0.0000,1.1366,0.0000,11.25,27.00,8,8.98
194.5924,15.6800,234.4520,0.0000,1.1166,0.0000,11.32,27.00,8,9.01
195.3212,15.6800,234.1772,0.0000,1.0971,0.0000,11.40,27.00,8,9.04
196.0622,15.6800,233.8822,0.0000,1.0771,0.0000,11.48,27.00,8,9.08
196.7974,15.6800,233.5731,0.0000,1.0571,0.0000,11.56,27.00,8,9.12
197.5264,15.6801,233.2501,0.0000,1.0371,0.0000,11.64,27.00,8,9.14
198.0939,15.6801,232.9854,0.0000,1.0214,0.0000,11.70,27.00,8,9.18
198.8112,15.6801,232.6373,0.0000,1.0214,0.0000,11.78,27.00,8,9.21
199.5214,15.6801,232.2753,0.0000,1.0214,0.0000,11.86,27.00,8,9.24
200.1462,15.6801,231.9445,0.0000,1.0214,0.0000,11.93,27.00,8,9.28
200.8469,15.6801,231.5634,0.0000,1.0214,0.0000,12.01,27.00,8,9.31
201.5439,15.6801,231.1750,0.0000,1.0214,0.0000,12.09,27.00,8,9.34
202.2263,15.6801,230.7873,0.0000,1.0214,0.0000,12.17,27.00,8,9.38
202.9181,15.6801,230.3884,0.0000,1.0214,0.0000,12.25,27.00,8,9.41
203.6079,15.6802,229.9857,0.0000,1.0214,0.0000,12.33,27.00,8,9.44
204.2062,15.6802,229.6331,0.0000,1.0214,0.0000,12.40,27.00,8,9.48
204.8935,15.6802,229.2253,0.0000,1.0214,0.0000,12.48,27.00,8,9.51
205.5798,15.6802,228.8155,0.0000,1.0214,0.0000,12.56,27.00,8,9.54
206.2272,15.6802,228.4270,0.0000,1.0214,0.0000,12.64,27.00,8,9.58
206.9121,15.6802,228.0144,0.0000,1.0214,0.0000,12.72,27.00,8,9.61
207.5767,15.6802,227.6127,0.0000,1.0408,0.0000,12.79,27.00,8,9.64
208.2606,15.6802,227.1982,0.0000,1.0608,0.0000,12.87,27.00,8,9.68
208.9458,15.6802,226.7858,0.0000,1.0808,0.0000,12.95,27.00,8,9.71
209.6194,15.6803,226.3862,0.0000,1.1004,0.0000,13.03,27.00,8,9.74
210.3099,15.6803,225.9848,0.0000,1.1204,0.0000,13.11,27.00,8,9.78
211.0056,15.6803,225.5908,0.0000,1.1404,0.0000,13.19,27.00,8,9.81
211.7062,15.6803,225.2059,0.0000,1.1604,0.0000,13.27,27.00,8,9.84
212.4121,15.6800,224.8312,0.0000,1.1804,0.0000,13.35,27.00,8,9.88
213.1175,15.6800,224.4707,0.0000,1.2002,0.0000,13.43,27.00,8,9.92
213.8345,15.6800,224.1188,0.0000,1.2202,0.0000,13.51,27.00,8,9.95
214.4771,15.6800,223.8170,0.0000,1.2380,0.0000,13.58,27.00,8,9.98
215.1672,15.6800,223.5061,0.0000,1.2569,0.0000,13.66,27.00,8,10.01
215.8954,15.6801,223.1929,0.0000,1.2768,0.0000,13.74,27.00,8,10.04
216.6222,15.6801,222.8961,0.0000,1.2965,0.0000,13.82,27.00,8,10.08
217.3577,15.6801,222.6114,0.0000,1.3162,0.0000,13.90,27.00,8,10.12
218.1068,15.6801,222.3375,0.0000,1.3362,0.0000,13.98,27.00,8,10.14
218.7157,15.6801,222.1281,0.0000,1.3524,0.0000,14.04,27.00,8,10.18
219.4732,15.6801,221.8807,0.0000,1.3724,0.0000,14.12,27.00,8,10.21
220.2314,15.6801,221.6493,0.0000,1.3923,0.0000,14.20,27.00,8,10.24
220.9983,15.6801,221.4315,0.0000,1.4123,0.0000,14.28,27.00,8,10.28
221.7691,15.6801,221.2289,0.0000,1.4323,0.0000,14.36,27.00,8,10.31
222.3860,15.6801,221.0668,0.0000,1.4523,0.0000,14.42,27.00,8,10.34
222.8688,15.6801,220.9399,0.0000,1.4718,0.0000,14.47,27.00,8,10.38
223.2657,15.6801,220.8355,0.0000,1.4918,0.0000,14.51,27.00,8,10.41
223.5767,15.6801,220.7538,0.0000,1.5114,0.0000,14.54,27.00,8,10.44
223.6758,15.6801,220.6991,0.0000,1.5314,0.0000,14.56,27.00,8,10.48
223.5954,15.6801,220.6647,0.0000,1.5514,0.0000,14.56,27.00,8,10.51
223.3790,15.6801,220.6443,0.0000,1.5707,0.0000,14.59,27.00,8,10.54
223.0710,15.6801,220.6314,0.0000,1.5891,0.0000,14.62,27.00,8,10.58
222.6581,15.6801,220.6202,0.0000,1.6087,0.0000,14.66,27.00,8,10.61
222.1630,15.6801,220.6081,0.0000,1.6287,0.0000,14.71,27.00,8,10.64
221.6070,15.6801,220.5924,0.0000,1.6487,0.0000,14.76,27.00,8,10.68
221.0178,15.6801,220.5711,0.0000,1.6682,0.0000,14.82,27.00,8,10.71
220.3756,15.6801,220.5413,0.0000,1.6882,0.0000,14.89,27.00,8,10.74
219.7166,15.6801,220.5028,0.0000,1.7078,0.0000,14.95,27.00,8,10.78
219.0198,15.6801,220.4528,0.0000,1.7278,0.0000,15.02,27.00,8,10.81
218.3039,15.6801,220.3909,0.0000,1.7478,0.0000,15.09,27.00,8,10.84
217.5788,15.6801,220.3170,0.0000,1.7676,0.0000,15.17,27.00,8,10.88
216.8370,15.6801,220.2294,0.0000,1.7876,0.0000,15.24,27.00,8,10.91
216.0914,15.6801,220.1286,0.0000,1.8075,0.0000,15.32,27.00,8,10.94
215.3348,15.6801,220.0131,0.0000,1.8275,0.0000,15.39,27.00,8,10.98
214.5739,15.6802,219.8832,0.0000,1.8475,0.0000,15.47,27.00,8,11.02
213.8105,15.6802,219.7387,0.0000,1.8675,0.0000,15.55,27.00,8,11.04
213.1511,15.6802,219.6013,0.0000,1.8847,0.0000,15.62,27.00,8,11.08
212.4002,15.6802,219.4322,0.0000,1.9044,0.0000,15.69,27.00,8,11.12
211.6362,15.6802,219.2453,0.0000,1.9244,0.0000,15.77,27.00,8,11.14
211.0403,15.6802,219.0874,0.0000,1.9400,0.0000,15.83,27.00,8,11.18
210.2798,15.6802,218.8738,0.0000,1.9600,0.0000,15.91,27.00,8,11.21
209.5346,15.6802,218.6488,0.0000,1.9797,0.0000,15.99,27.00,8,11.24
208.7821,15.6802,218.4060,0.0000,1.9996,0.0000,16.07,27.00,8,11.28
208.0320,15.6802,218.1477,0.0000,2.0196,0.0000,16.15,27.00,8,11.31
207.4318,15.6802,217.9411,0.0000,2.0396,0.0000,16.21,27.00,8,11.34
206.9517,15.6802,217.7758,0.0000,2.0596,0.0000,16.26,27.00,8,11.38
206.5680,15.6802,217.6436,0.0000,2.0796,0.0000,16.30,27.00,8,11.41
206.2620,15.6802,217.5383,0.0000,2.0995,0.0000,16.34,27.00,8,11.45
206.1550,15.6802,217.5311,0.0000,2.1195,0.0000,16.35,27.00,8,11.48
206.2070,15.6802,217.6054,0.0000,2.1394,0.0000,16.36,27.00,8,11.52
206.3844,15.6802,217.7483,0.0000,2.1594,0.0000,16.38,27.00,8,11.54
206.5931,15.6802,217.8994,0.0000,2.1744,0.0000,16.40,27.00,8,11.58
206.9285,15.6802,218.1366,0.0000,2.1944,0.0000,16.45,27.00,8,11.61
207.3112,15.6802,218.4050,0.0000,2.2136,0.0000,16.49,27.00,8,11.64
207.7439,15.6802,218.7107,0.0000,2.2329,0.0000,16.55,27.00,8,11.68
208.2289,15.6802,219.0585,0.0000,2.2529,0.0000,16.60,27.00,8,11.71
208.7425,15.6802,219.4348,0.0000,2.2729,0.0000,16.67,27.00,8,11.74
209.2780,15.6802,219.8369,0.0000,2.2929,0.0000,16.74,27.00,8,11.78
209.8255,15.6801,220.2596,0.0000,2.3128,0.0000,16.80,27.00,8,11.81
210.3860,15.6801,220.7053,0.0000,2.3328,0.0000,16.88,27.00,8,11.84
210.9523,15.6801,221.1700,0.0000,2.3528,0.0000,16.95,27.00,8,11.88
211.5198,15.6801,221.6510,0.0000,2.3727,0.0000,17.02,27.00,8,11.91
212.0884,15.6801,222.1495,0.0000,2.3927,0.0000,17.10,27.00,8,11.94
212.6527,15.6801,222.6616,0.0000,2.4127,0.0000,17.18,27.00,8,11.98
213.1059,15.6801,223.0730,0.0000,2.4327,0.0000,17.24,27.00,8,12.01
213.4685,15.6800,223.4020,0.0000,2.4527,0.0000,17.29,27.00,8,12.05
213.7586,15.6800,223.6653,0.0000,2.4727,0.0000,17.33,27.00,8,12.08
213.9907,15.6800,223.8759,0.0000,2.4927,0.0000,17.36,27.00,8,12.11
214.1631,15.6800,224.0323,0.0000,2.5112,0.0000,17.38,27.00,8,12.15
214.2227,15.6800,224.0506,0.0000,2.5307,0.0000,17.39,27.00,8,12.18
214.1805,15.6800,223.9402,0.0000,2.5507,0.0000,17.40,27.00,8,12.21
214.0553,15.6800,223.7215,0.0000,2.5706,0.0000,17.42,27.00,8,12.25
213.8660,15.6800,223.4134,0.0000,2.5906,0.0000,17.46,27.00,8,12.28
213.6325,15.6801,223.0395,0.0000,2.6102,0.0000,17.50,27.00,8,12.31
213.4428,15.6801,222.7357,0.0000,2.6301,0.0000,17.54,27.00,8,12.35
213.2895,15.6801,222.4902,0.0000,2.6501,0.0000,17.57,27.00,8,12.38
213.1668,15.6801,222.2937,0.0000,2.6701,0.0000,17.59,27.00,8,12.41
213.1442,15.6801,222.2776,0.0000,2.6900,0.0000,17.59,27.00,8,12.45
213.1986,15.6801,222.4069,0.0000,2.7100,0.0000,17.61,27.00,8,12.48
213.3109,15.6801,222.6521,0.0000,2.7100,0.0000,17.63,27.00,8,12.51
213.4681,15.6801,222.9944,0.0000,2.7100,0.0000,17.67,27.00,8,12.55
213.6536,15.6800,223.3979,0.0000,2.7100,0.0000,17.72,27.00,8,12.58
213.8736,15.6800,223.8764,0.0000,2.7100,0.0000,17.77,27.00,8,12.61
214.1033,15.6800,224.3757,0.0000,2.7100,0.0000,17.82,27.00,8,12.66
214.3636,15.6800,224.9413,0.0000,2.7100,0.0000,17.89,27.00,8,12.68
214.5574,15.6803,225.3624,0.0000,2.7100,0.0000,17.93,27.00,8,12.71
214.8410,15.6803,225.9784,0.0000,2.7100,0.0000,18.00,27.00,8,12.75
215.1339,15.6803,226.6148,0.0000,2.7100,0.0000,18.07,27.00,8,12.78
215.4359,15.6802,227.2706,0.0000,2.7100,0.0000,18.14,27.00,8,12.81
215.7420,15.6802,227.9355,0.0000,2.7100,0.0000,18.22,27.00,8,12.85
216.0557,15.6802,228.6167,0.0000,2.7100,0.0000,18.29,27.00,8,12.88
216.3707,15.6802,229.3009,0.0000,2.7100,0.0000,18.37,27.00,8,12.91
216.6919,15.6801,229.9984,0.0000,2.7100,0.0000,18.44,27.00,8,12.95
217.0138,15.6801,230.6973,0.0000,2.7100,0.0000,18.52,27.00,8,12.98
217.3398,15.6801,231.4053,0.0000,2.7100,0.0000,18.60,27.00,8,13.01
217.6654,15.6801,232.1124,0.0000,2.6901,0.0000,18.68,27.00,8,13.05
217.9923,15.6801,232.8222,0.0000,2.6703,0.0000,18.75,27.00,8,13.08
218.3254,15.6800,233.5379,0.0000,2.6503,0.0000,18.83,27.00,8,13.11
